advisor,advisor_churn,advisor_churn_type,sf_face_2_face,sf_call_outbound,sf_call_inbound,sf_email_inbound,channel,channel_type,primary_prod_sold_va,primary_prod_sold_type,sf_email_campaigns,advisor_hh_children,va_mkt_opp,advisor_advising_years,advisor_aum,advisor_annuity_selling_years,advisor_age,advisor_net_worth,advisor_credit_hist_mos,advisor_firm_changes,advisor_credit_score,wholesaler,wholesaler_i,wholesaler_name
9546,1,advisor_churn,0,0,0,0,0,bank,0,fixed,3,2,338556044,15,427827,5,57,320825,75,1,734,24,X,Xavier
9547,1,advisor_churn,0,0,0,0,0,bank,1,va,0,2,454028145,23,411870,1,60,227788,87,3,677,12,L,Lula
9548,1,advisor_churn,0,0,0,0,2,ria,1,va,0,0,374464100,23,321716,1,49,281250,87,0,750,10,J,Jasper
9549,1,advisor_churn,0,0,0,0,0,bank,1,va,2,0,250111177,15,133145,3,48,216355,52,1,689,20,T,Tavares
9550,1,advisor_churn,1,1,1,0,0,bank,1,va,0,0,14898159,3,332685,2,68,198163,32,1,659,5,E,English
9551,1,advisor_churn,0,0,0,0,0,bank,1,va,0,0,133376078,24,293067,1,52,188584,54,5,667,11,K,Kanumba
9552,1,advisor_churn,0,1,0,0,2,ria,1,va,0,0,307003171,22,0,3,55,164089,86,4,664,1,A,Abbott
9553,1,advisor_churn,0,0,1,1,0,bank,1,va,0,2,278799842,14,1156161,2,58,268275,37,3,627,22,V,Vasquez
9554,1,advisor_churn,0,0,0,0,1,wirehouse,1,va,4,2,2800445328,23,31032,3,35,219350,59,5,796,22,V,Vasquez
9555,1,advisor_churn,0,0,1,0,2,ria,1,va,0,2,357911546,18,39709,1,35,212227,60,2,655,7,G,Griegio
9556,1,advisor_churn,0,1,0,0,0,bank,1,va,0,0,3195045918,33,115844,2,68, ,14,3,743,6,F,Funderburk
9557,1,advisor_churn,0,0,0,0,0,bank,0,fixed,3,0,80417452,19,2894,14,41,478218,70,2,748,9,I,Ingrid
9558,1,advisor_churn,1,1,0,0,0,bank,1,va,1,0,292287509,8,100380,2,38,250881,44,4,678,9,I,Ingrid
9559,1,advisor_churn,1,0,0,0,0,bank,1,va,2,1,65854865,22,2033623,3,36,254825,89,1,622,8,H,Hassan
9560,1,advisor_churn,0,0,0,1,1,wirehouse,1,va,2,0,92860524,22,7635,1,81,412101,60,3,641,16,P,Patel
9561,1,advisor_churn,1,1,0,0,1,wirehouse,1,va,0,0,778183841,24,237770,3,63,237158,74,5,717,1,A,Abbott
9562,1,advisor_churn,0,0,0,1,0,bank,1,va,0,0,55142165,23,388816,1,57,173124,83,5,684,2,B,Bost
9563,1,advisor_churn,0,1,0,0,2,ria,1,va,2,2,303261220,20,14778,2,47,239742,77,4,659,4,D,Devon
9564,1,advisor_churn,0,1,0,0,0,bank,1,va,0,0,726404364,21,0,2,30,319094,66,1,684,18,R,Rodriguez
9565,1,advisor_churn,0,0,0,1,2,ria,1,va,1,1,897653594,34,426597,3,25,272369,80,3,665,22,V,Vasquez
9566,1,advisor_churn,1,1,0,0,0,bank,0,fixed,0,0,993714396,19,4921565,7,48,483952,59,1,839,4,D,Devon
9567,1,advisor_churn,0,0,0,1,0,bank,1,va,0,0,66736624,22,262043,3,47,207613,42,4,711,16,P,Patel
9568,1,advisor_churn,0,0,0,0,0,bank,1,va,1,0,169005938,36,32021,2,40,361466,71,1,727,19,S,Szu
9569,1,advisor_churn,0,0,0,0,0,bank,1,va,0,0,275821831,19,59736,3,50,88144,80,1,655,14,N,Noth
9570,1,advisor_churn,0,1,0,0,0,bank,1,va,1,0,51309264,19,2308471,1,40,267998,25,3,708,3,C,Chatterji
9571,1,advisor_churn,0,1,0,0,2,ria,1,va,2,0,2591540124,21,118577,3,19,226717,62,1,618,20,T,Tavares
9572,1,advisor_churn,0,1,0,0,0,bank,1,va,2,1,91821416,19,201848,3,36,390837,65,5,711,9,I,Ingrid
9573,1,advisor_churn,0,0,0,0,2,ria,1,va,0,1,94025815,19,1682896,1,47,247535,45,2,669,25,Y,Yang
9574,1,advisor_churn,0,0,0,1,2,ria,1,va,2,0,75927924,4,317506,3,55,70063,25,3,578,20,T,Tavares
9575,1,advisor_churn,0,1,0,0,0,bank,1,va,0,1,171938853,20,28236,1,36,221912,86,3,654,18,R,Rodriguez
9576,1,advisor_churn,0,1,0,0,0,bank,1,va,2,2,406939499,20,143779,1,31,223780,63,1,675,6,F,Funderburk
9577,1,advisor_churn,0,1,0,0,2,ria,1,va,0,0,278678491,18,253855,3,36,255969,64,3,678,16,P,Patel
9578,1,advisor_churn,0,0,0,0,0,bank,1,va,0,0,19878427,9,202926,2,49, ,15,5,654,19,S,Szu
9579,1,advisor_churn,1,1,0,0,0,bank,1,va,1,0,84372948,13,0,1,56,271636,58,4,716,17,Q,Quigley
9580,1,advisor_churn,0,0,1,0,2,ria,1,va,1,1,129557674,23,25983,1,80,220377,52,2,632,24,X,Xavier
9581,1,advisor_churn,0,1,0,0,2,ria,1,va,0,0,736700792,22,1678140,1,32,331533,54,2,613,6,F,Funderburk
9582,1,advisor_churn,0,0,0,0,0,bank,1,va,2,0,73894695,23,101040,1,34,275699,49,4,722,25,Y,Yang
9583,1,advisor_churn,0,1,0,1,0,bank,1,va,2,0,96952344,21,137402,1,83,217707,38,1,672,15,O,Ojj
9584,1,advisor_churn,0,0,0,0,0,bank,1,va,3,0,161147603,58,91419,3,56,218172,90,1,622,24,X,Xavier
9585,1,advisor_churn,0,0,0,0,0,bank,1,va,4,2,83800687,20,13450,1,43,214480,80,2,704,23,W,Werner
9586,1,advisor_churn,0,0,0,0,0,bank,1,va,1,2,259311825,13,288509,3,36,196383,98,1,690,19,S,Szu
9587,1,advisor_churn,0,0,0,1,0,bank,1,va,0,0,12549276,24,2418604,2,47,219688,64,1,678,16,P,Patel
9588,1,advisor_churn,0,0,0,0,0,bank,1,va,0,2,611591241,23,0,3,36,183272,17,1,687,15,O,Ojj
9589,1,advisor_churn,0,1,0,0,0,bank,1,va,4,2,86778592,21,8550,2,39,153630,72,0,513,16,P,Patel
9590,1,advisor_churn,0,0,0,0,0,bank,0,fixed,0,1,66038748,5,80078,5,40,118766,67,1,619,1,A,Abbott
9591,1,advisor_churn,0,1,0,0,1,wirehouse,1,va,1,0,87202991,28,138940,1,70,78388,96,2,697,2,B,Bost
9592,1,advisor_churn,0,1,0,0,0,bank,0,fixed,0,0,250815821,14,69038,5,50,187461,53,3,700,5,E,English
9593,1,advisor_churn,0,0,0,0,1,wirehouse,1,va,3,0,557468320,16,496438,3,35,52381,40,1,626,22,V,Vasquez
9594,1,advisor_churn,0,1,0,1,0,bank,1,va,1,0,65835214,17,23647,3,43, ,51,1,635,8,H,Hassan
9595,1,advisor_churn,0,1,0,0,0,bank,0,fixed,0,2,67521134,21,163737,6,43,296883,51,2,635,12,L,Lula
9596,1,advisor_churn,0,1,0,0,2,ria,1,va,2,0,442106600,7,0,3,57, ,50,1,622,19,S,Szu
9597,1,advisor_churn,1,0,0,0,0,bank,1,va,2,2,466054675,20,3248797,2,45,414076,98,4,620,1,A,Abbott
9598,1,advisor_churn,0,1,0,0,0,bank,1,va,2,0,290109514,8,0,2,67,318120,52,4,731,25,Y,Yang
9599,1,advisor_churn,0,1,0,0,0,bank,1,va,2,2,98137031,19,37869,3,41,118691,91,1,562,24,X,Xavier
9600,1,advisor_churn,0,0,0,1,0,bank,1,va,1,0,146415670,19,479079,3,40,210124,54,4,748,23,W,Werner
9601,1,advisor_churn,0,1,1,0,0,bank,1,va,0,1,109485249,16,4871003,3,43,207614,95,5,631,13,M,Mambwe
9602,1,advisor_churn,0,0,0,1,1,wirehouse,1,va,0,1,14028855,17,54918,1,43,204125,59,5,609,4,D,Devon
9603,1,advisor_churn,0,0,0,0,0,bank,1,va,1,0,51901597,25,3058620,3,59,192982,58,1,657,1,A,Abbott
9604,1,advisor_churn,0,0,0,1,0,bank,1,va,2,0,1663795045,14,93264,3,49,249023,67,1,669,11,K,Kanumba
9605,1,advisor_churn,0,1,0,0,0,bank,1,va,1,0,271951873,24,1491489,3,56,201989,23,1,635,9,I,Ingrid
9606,1,advisor_churn,0,0,0,1,0,bank,1,va,1,3,22944011,24,42908,1,34,203742,75,2,676,17,Q,Quigley
9607,1,advisor_churn,0,0,0,0,0,bank,0,fixed,1,1,15775065,34,4541457,6,65,82860,68,1,639,8,H,Hassan
9608,1,advisor_churn,0,0,0,0,0,bank,1,va,1,0,200393322,23,14700,1,46,53409,79,1,647,3,C,Chatterji
9609,1,advisor_churn,0,0,0,0,0,bank,1,va,1,2,15792929,17,52461,2,48,270880,51,1,459,18,R,Rodriguez
9610,1,advisor_churn,0,0,0,0,0,bank,1,va,5,0,484992810,3,275850,3,50,277040,14,1,706,3,C,Chatterji
9611,1,advisor_churn,0,1,0,0,0,bank,1,va,0,1,4471303493,32,552166,3,44,284904,85,0,654,8,H,Hassan
9612,1,advisor_churn,1,0,0,1,0,bank,1,va,0,0,21683137,13,4973316,3,44,277172,74,2,663,3,C,Chatterji
9613,1,advisor_churn,0,1,0,0,0,bank,1,va,1,0,847652369,24,0,3,47,284657,62,2,632,13,M,Mambwe
9614,1,advisor_churn,0,0,0,1,0,bank,1,va,1,0,406622173,14,100132,3,39,205991,55,3,604,2,B,Bost
9615,1,advisor_churn,0,0,0,1,2,ria,1,va,1,0,3014906559,22,82853,1,40,337908,72,1,608,18,R,Rodriguez
9616,1,advisor_churn,0,0,0,0,0,bank,1,va,4,1,24042608,18,21729,1,39,243651,67,4,689,5,E,English
9617,1,advisor_churn,1,0,0,0,2,ria,0,fixed,2,0,404293918,13,0,20,32,256214,67,2,738,18,R,Rodriguez
9618,1,advisor_churn,0,1,0,0,0,bank,1,va,2,0,50614128,18,255638,3,46,251512,80,1,697,5,E,English
9619,1,advisor_churn,0,1,0,0,0,bank,1,va,0,0,2770193120,21,1945147,1,32,225020,96,1,563,8,H,Hassan
9620,1,advisor_churn,0,0,0,0,0,bank,1,va,2,0,201009303,20,69212,1,47,283195,29,4,650,11,K,Kanumba
9621,1,advisor_churn,0,0,0,0,0,bank,1,va,1,0,125421477,15,47219,1,29,200613,92,1,743,25,Y,Yang
9622,1,advisor_churn,0,0,0,0,0,bank,1,va,0,1,37509707,16,178886,2,41,174227,72,1,649,9,I,Ingrid
9623,1,advisor_churn,0,1,0,0,2,ria,1,va,2,2,760139659,4,1022733,3,55,299619,62,0,719,7,G,Griegio
9624,1,advisor_churn,0,1,0,0,0,bank,1,va,0,3,76876387,24,117580,1,48,227066,38,2,748,14,N,Noth
9625,1,advisor_churn,0,0,0,1,0,bank,1,va,1,0,94354260,21,103347,3,58,274548,91,1,831,14,N,Noth
9626,1,advisor_churn,0,1,0,0,0,bank,1,va,0,1,189704783,29,344127,3,50,401510,95,1,752,24,X,Xavier
9627,1,advisor_churn,0,1,0,0,1,wirehouse,1,va,5,0,440727357,21,36569,2,36,192128,69,5,802,17,Q,Quigley
9628,1,advisor_churn,0,1,0,0,0,bank,1,va,0,1,209151700,18,238110,3,39,449243,58,1,638,22,V,Vasquez
9629,1,advisor_churn,0,0,0,0,0,bank,1,va,1,0,902950967,10,394087,3,31,212675,66,1,681,5,E,English
9630,1,advisor_churn,0,0,0,0,1,wirehouse,1,va,1,0,14733282,16,0,1,30,274709,97,0,588,1,A,Abbott
9631,1,advisor_churn,0,0,0,0,0,bank,1,va,2,0,61415352,17,88629,2,21,273375,62,3,585,8,H,Hassan
9632,1,advisor_churn,0,1,1,1,2,ria,0,fixed,1,1,156385323,14,3445,13,49,207568,67,4,779,6,F,Funderburk
9633,1,advisor_churn,0,0,0,0,0,bank,1,va,2,0,69349630,18,199137,1,41,297391,62,1,634,25,Y,Yang
9634,1,advisor_churn,0,0,0,1,1,wirehouse,1,va,1,1,67395375,19,145928,1,48,272502,59,2,635,19,S,Szu
9635,1,advisor_churn,0,1,1,0,0,bank,0,fixed,2,1,331489387,21,0,4,29,217286,86,1,574,21,U,Underwood
9636,1,advisor_churn,0,0,0,0,0,bank,0,fixed,3,0,681266574,18,1278772,5,28,266119,65,4,734,25,Y,Yang
9637,1,advisor_churn,0,0,0,0,0,bank,1,va,0,3,13913712,14,4780583,2,53,197583,37,1,658,6,F,Funderburk
9638,1,advisor_churn,0,1,0,0,0,bank,1,va,0,1,650818785,14,18368,3,31,152232,76,2,607,25,Y,Yang
9639,1,advisor_churn,0,1,0,1,1,wirehouse,1,va,0,0,848097625,19,383613,3,31,53946,91,1,633,12,L,Lula
9640,1,advisor_churn,0,0,0,0,0,bank,1,va,0,0,90633978,21,209523,2,49,295412,98,3,694,4,D,Devon
9641,1,advisor_churn,0,0,0,0,1,wirehouse,1,va,1,1,23020882,19,1500046,3,56,275598,47,2,630,4,D,Devon
9642,1,advisor_churn,0,0,0,0,0,bank,1,va,2,1,75162405,5,49570,3,48,265441,71,4,733,14,N,Noth
9643,1,advisor_churn,1,0,0,1,0,bank,1,va,3,1,993022627,22,127547,1,60,240559,67,3,700,17,Q,Quigley
9644,1,advisor_churn,1,0,0,0,1,wirehouse,1,va,0,0,559917125,15,700293,1,42,457445,80,2,634,12,L,Lula
9645,1,advisor_churn,1,0,0,0,0,bank,1,va,1,2,53594816,20,25983,1,42,286268,70,5,642,8,H,Hassan
9646,1,advisor_churn,0,1,0,1,0,bank,1,va,1,3,277697451,11,229009,3,55,272163,88,2,678,19,S,Szu
9647,1,advisor_churn,0,1,0,1,0,bank,0,fixed,3,2,55470424,18,0,6,58,412411,78,5,635,22,V,Vasquez
9648,1,advisor_churn,0,0,0,1,0,bank,0,fixed,5,1,69091362,20,4660510,7,41,129586,74,2,661,10,J,Jasper
9649,1,advisor_churn,0,0,0,1,0,bank,1,va,1,1,955172433,20,305633,1,27,231881,26,2,768,6,F,Funderburk
9650,1,advisor_churn,1,0,0,0,0,bank,0,fixed,2,1,316392147,21,450054,8,42,180417,61,1,828,22,V,Vasquez
9651,1,advisor_churn,0,0,0,0,0,bank,1,va,0,1,73594474,14,461251,2,37,249774,71,1,729,16,P,Patel
9652,1,advisor_churn,0,1,1,0,0,bank,0,fixed,2,2,61851904,19,305438,11,40,76489,90,2,653,15,O,Ojj
9653,1,advisor_churn,0,1,0,0,0,bank,0,fixed,2,0,17012931,22,1944707,6,57,217561,90,1,702,25,Y,Yang
9654,1,advisor_churn,0,1,1,0,1,wirehouse,1,va,0,2,134839073,22,104484,3,57,248716,74,1,635,9,I,Ingrid
9655,1,advisor_churn,0,0,0,0,1,wirehouse,1,va,0,2,90526234,20,3955908,1,39,275312,18,5,781,7,G,Griegio
9656,1,advisor_churn,0,0,1,0,2,ria,0,fixed,3,1,939906197,19,411015,4,27,333496,88,1,740,18,R,Rodriguez
9657,1,advisor_churn,0,0,1,1,0,bank,1,va,2,0,620281181,20,0,1,60,459120,79,5,713,24,X,Xavier
9658,1,advisor_churn,0,0,0,0,0,bank,1,va,1,0,192273302,14,2753789,3,48,458159,75,1,683,9,I,Ingrid
9659,1,advisor_churn,0,0,0,0,0,bank,1,va,1,2,619831109,40,32547,3,32,248996,73,5,611,2,B,Bost
9660,1,advisor_churn,0,0,0,0,0,bank,1,va,1,1,794504160,23,462350,1,48,461645,30,4,610,15,O,Ojj
9661,1,advisor_churn,0,0,0,0,0,bank,1,va,3,1,542836025,20,18874,2,57,80544,51,1,613,2,B,Bost
9662,1,advisor_churn,0,1,0,1,0,bank,1,va,2,1,69747240,26,425312,2,53,222008,67,1,629,19,S,Szu
9663,1,advisor_churn,0,1,0,0,0,bank,1,va,0,0,790475589,21,0,1,65,138808,69,4,616,13,M,Mambwe
9664,1,advisor_churn,0,0,0,0,0,bank,1,va,3,1,22410928,21,0,1,43,206635,23,0,603,12,L,Lula
9665,1,advisor_churn,1,1,0,0,0,bank,1,va,0,2,195446831,14,0,3,41,471299,38,3,657,15,O,Ojj
9666,1,advisor_churn,0,1,0,0,0,bank,1,va,1,0,52552589,22,0,1,36,234633,95,0,620,12,L,Lula
9667,1,advisor_churn,0,0,0,0,1,wirehouse,1,va,5,2,137559323,21,0,2,53,375635,85,3,683,17,Q,Quigley
9668,1,advisor_churn,0,0,0,0,0,bank,0,fixed,4,1,30588556,23,3906323,12,45,356246,76,4,609,7,G,Griegio
9669,1,advisor_churn,0,1,0,0,0,bank,1,va,2,0,715979571,23,310151,3,82,77161,92,3,658,4,D,Devon
9670,1,advisor_churn,1,0,0,0,0,bank,1,va,0,2,17402255,17,0,1,83,110620,98,4,723,16,P,Patel
9671,1,advisor_churn,0,1,0,0,0,bank,1,va,2,1,876851623,14,1648568,3,20,147829,36,3,642,23,W,Werner
9672,1,advisor_churn,0,1,0,0,0,bank,1,va,1,0,300358593,24,0,1,32,279554,58,1,832,23,W,Werner
9673,1,advisor_churn,0,1,0,0,0,bank,1,va,0,1,861768561,22,52696,3,36,213843,51,2,652,25,Y,Yang
9674,1,advisor_churn,0,1,0,0,0,bank,0,fixed,1,0,63881969,16,89542,6,33,391450,84,1,685,23,W,Werner
9675,1,advisor_churn,0,1,0,0,0,bank,1,va,0,1,375945099,20,187792,3,42,179827,84,1,668,6,F,Funderburk
9676,1,advisor_churn,1,1,0,0,2,ria,1,va,5,1,85408031,24,848784,1,41,202842,71,1,701,24,X,Xavier
9677,1,advisor_churn,0,0,0,0,2,ria,1,va,0,1,288838454,13,955982,2,37,240696,12,2,742,24,X,Xavier
9678,1,advisor_churn,1,0,0,0,2,ria,1,va,0,0,99909020,24,131608,3,48,210402,96,3,602,13,M,Mambwe
9679,1,advisor_churn,0,0,0,0,0,bank,1,va,2,2,252115202,20,18726,1,40,243280,57,3,808,12,L,Lula
9680,1,advisor_churn,0,0,0,1,0,bank,1,va,1,0,391497707,23,40677,2,80,291403,75,2,683,7,G,Griegio
9681,1,advisor_churn,0,1,0,0,0,bank,1,va,2,0,452899275,18,1161383,3,24,399768,55,2,614,6,F,Funderburk
9682,1,advisor_churn,0,0,0,0,2,ria,1,va,0,1,490584383,21,4063286,3,28,55021,67,2,691,10,J,Jasper
9683,1,advisor_churn,0,1,0,1,1,wirehouse,1,va,3,1,629417075,19,179518,3,50,224837,53,5,640,24,X,Xavier
9684,1,advisor_churn,0,0,0,1,0,bank,1,va,4,1,56582679,24,0,3,59,261916,45,1,613,3,C,Chatterji
9685,1,advisor_churn,0,1,0,0,0,bank,1,va,0,0,316566801,23,449290,2,26,432620,67,1,739,7,G,Griegio
9686,1,advisor_churn,0,0,0,0,2,ria,1,va,1,0,487157309,16,493496,2,59,59761,62,1,658,17,Q,Quigley
9687,1,advisor_churn,0,0,0,1,0,bank,1,va,5,0,16367852,28,1662907,1,89,383327,90,1,668,18,R,Rodriguez
9688,1,advisor_churn,0,0,0,0,0,bank,1,va,1,2,73324812,1,2370303,2,49,158358,82,1,693,14,N,Noth
9689,1,advisor_churn,0,0,0,1,2,ria,1,va,0,2,190809166,31,18233,1,48,104605,91,1,683,13,M,Mambwe
9690,1,advisor_churn,0,1,1,0,2,ria,0,fixed,0,1,556401833,21,1610120,5,66,230420,23,0,623,23,W,Werner
9691,1,advisor_churn,0,0,0,1,2,ria,0,fixed,2,0,747629461,35,2830397,17,53,279564,69,1,625,23,W,Werner
9692,1,advisor_churn,0,1,0,0,0,bank,0,fixed,1,0,176267279,15,59707,5,28,286956,52,2,658,1,A,Abbott
9693,1,advisor_churn,0,1,0,0,0,bank,1,va,0,1,929066220,20,193147,3,47,405143,77,4,695,25,Y,Yang
9694,1,advisor_churn,0,1,0,0,1,wirehouse,0,fixed,0,3,206587250,18,476406,6,51,164295,77,3,603,13,M,Mambwe
9695,1,advisor_churn,0,0,0,1,2,ria,0,fixed,1,0,77929902,24,3070428,5,43,248207,68,2,686,24,X,Xavier
9696,1,advisor_churn,1,0,0,0,0,bank,1,va,1,2,58313261,24,315066,1,39,53447,79,2,727,9,I,Ingrid
9697,1,advisor_churn,0,0,0,0,0,bank,1,va,1,2,645626987,23,71939,3,40,317831,58,3,656,23,W,Werner
9698,1,advisor_churn,0,1,0,0,0,bank,1,va,0,1,21550164,20,301471,1,69,278655,51,2,635,21,U,Underwood
9699,1,advisor_churn,0,0,0,0,0,bank,1,va,2,0,510493019,15,2318719,1,38,224783,45,3,694,10,J,Jasper
9700,1,advisor_churn,0,0,0,0,0,bank,1,va,0,0,265033914,20,2519178,2,28,308507,72,3,741,20,T,Tavares
9701,1,advisor_churn,0,0,0,1,1,wirehouse,1,va,3,0,217510308,19,0,3,29,220597,61,1,723,13,M,Mambwe
9702,1,advisor_churn,1,0,0,0,0,bank,1,va,0,0,913992066,18,4344223,1,56,118419,78,1,560,22,V,Vasquez
9703,1,advisor_churn,0,0,0,0,2,ria,1,va,0,3,43369366,17,0,1,46,160226,99,3,650,7,G,Griegio
9704,1,advisor_churn,0,1,0,1,2,ria,1,va,1,0,795119190,28,56498,1,37,244721,60,1,733,9,I,Ingrid
9705,1,advisor_churn,0,0,0,0,0,bank,1,va,3,1,104078731,22,0,2,38,206690,90,4,615,23,W,Werner
9706,1,advisor_churn,1,0,0,0,0,bank,1,va,0,2,571370535,23,71267,2,62,222028,60,3,682,9,I,Ingrid
9707,1,advisor_churn,0,0,0,1,0,bank,1,va,0,0,65981415,23,43140,2,25,349641,35,4,610,11,K,Kanumba
9708,1,advisor_churn,0,0,0,0,0,bank,1,va,2,1,418007380,17,1150965,3,37,221493,71,2,659,8,H,Hassan
9709,1,advisor_churn,0,1,0,0,0,bank,1,va,0,1,847124511,36,210171,3,40,209625,55,0,724,2,B,Bost
9710,1,advisor_churn,0,0,0,0,0,bank,1,va,1,3,15349871,19,313798,2,39,334311,65,1,747,12,L,Lula
9711,1,advisor_churn,0,1,0,1,0,bank,0,fixed,3,0,70945425,19,25585,19,36,180031,53,5,723,2,B,Bost
9712,1,advisor_churn,1,1,0,0,0,bank,1,va,2,2,881575635,8,8288,1,39,269912,30,1,613,24,X,Xavier
9713,1,advisor_churn,0,0,0,0,2,ria,1,va,5,0,55700679,27,0,2,47,207053,77,4,655,14,N,Noth
9714,1,advisor_churn,0,0,0,0,0,bank,1,va,0,1,70992394,14,51184,2,57,213968,61,4,795,14,N,Noth
9715,1,advisor_churn,0,0,1,0,0,bank,1,va,0,1,307793895,12,96847,1,50,395376,100,4,671,4,D,Devon
9716,1,advisor_churn,0,0,0,0,0,bank,1,va,0,0,65149493,15,7601,2,48,228386,74,5,678,12,L,Lula
9717,1,advisor_churn,0,0,0,0,2,ria,1,va,2,0,103483414,17,3623660,2,40, ,75,3,705,15,O,Ojj
9718,1,advisor_churn,0,1,0,0,0,bank,1,va,2,0,203620334,19,0,3,49,297783,78,4,679,1,A,Abbott
9719,1,advisor_churn,0,0,1,0,0,bank,0,fixed,0,2,85209239,21,115055,11,44,389943,77,1,666,2,B,Bost
9720,1,advisor_churn,0,0,0,0,0,bank,1,va,2,0,99210346,24,133776,1,39,163732,95,1,606,19,S,Szu
9721,1,advisor_churn,1,0,0,0,0,bank,1,va,2,1,86231939,3,436628,3,58,274693,68,1,706,6,F,Funderburk
9722,1,advisor_churn,1,1,0,0,2,ria,0,fixed,3,2,646219901,18,0,6,30,196127,90,5,653,20,T,Tavares
9723,1,advisor_churn,0,1,0,0,2,ria,1,va,1,2,839165629,24,26454,3,21,281074,85,4,697,21,U,Underwood
9724,1,advisor_churn,0,0,0,0,0,bank,0,fixed,0,2,195628032,16,3844000,7,29,437520,79,4,680,15,O,Ojj
9725,1,advisor_churn,0,1,0,1,0,bank,1,va,1,2,386042996,24,3197387,1,26,208972,100,1,691,4,D,Devon
9726,1,advisor_churn,0,0,0,1,0,bank,0,fixed,0,0,586067979,19,75613,4,57,79859,65,1,622,8,H,Hassan
9727,1,advisor_churn,0,0,0,1,0,bank,1,va,1,2,84513538,30,620655,1,34,239651,95,2,617,14,N,Noth
9728,1,advisor_churn,0,0,0,0,0,bank,1,va,5,0,79929020,23,65050,1,49,217898,67,5,617,12,L,Lula
9729,1,advisor_churn,0,0,0,0,0,bank,1,va,0,0,33719003,13,459501,1,57,247156,56,2,631,4,D,Devon
9730,1,advisor_churn,0,1,0,0,0,bank,1,va,4,1,74162833,11,4565108,3,62,147321,45,1,656,15,O,Ojj
9731,1,advisor_churn,0,1,0,0,0,bank,1,va,0,1,911230937,23,228802,3,37,139451,66,5,730,19,S,Szu
9732,1,advisor_churn,0,0,0,0,0,bank,1,va,0,0,60964588,60,0,3,43,207346,55,1,476,10,J,Jasper
9733,1,advisor_churn,0,0,0,0,0,bank,1,va,2,0,497670636,22,334864,1,43,491960,36,1,697,15,O,Ojj
9734,1,advisor_churn,0,0,0,0,0,bank,1,va,0,0,114002790,15,1828603,2,43,457693,68,1,658,23,W,Werner
9735,1,advisor_churn,0,1,0,0,2,ria,1,va,0,2,935895162,14,0,1,24,233116,64,1,684,24,X,Xavier
9736,1,advisor_churn,0,1,0,0,2,ria,1,va,1,0,1122136359,24,21683,3,39,280943,61,1,667,7,G,Griegio
9737,1,advisor_churn,0,1,0,0,2,ria,1,va,0,0,593665979,5,0,1,70,148698,63,1,691,7,G,Griegio
9738,1,advisor_churn,0,0,1,0,1,wirehouse,1,va,3,0,20792269,15,27178,1,26,223489,91,5,684,21,U,Underwood
9739,1,advisor_churn,0,1,0,0,0,bank,1,va,0,2,428821250,24,48802,3,39,229709,69,1,649,15,O,Ojj
9740,1,advisor_churn,0,0,0,0,0,bank,0,fixed,1,1,78245433,21,3927361,19,43,257145,67,1,620,4,D,Devon
9741,1,advisor_churn,0,1,0,1,2,ria,1,va,0,1,14557768,20,806974,1,40,244134,89,1,646,8,H,Hassan
9742,1,advisor_churn,0,0,0,0,0,bank,1,va,1,0,24072856,10,4948955,2,54,130233,69,1,635,21,U,Underwood
9743,1,advisor_churn,0,1,0,0,0,bank,1,va,0,1,149051312,24,3815,1,35,236936,75,5,682,12,L,Lula
9744,1,advisor_churn,0,0,0,0,0,bank,1,va,2,0,127988264,19,0,1,30,478709,55,1,716,2,B,Bost
9745,1,advisor_churn,0,0,0,1,0,bank,1,va,0,3,13415706,21,0,2,36,151920,100,1,558,25,Y,Yang
9746,1,advisor_churn,1,1,0,0,1,wirehouse,1,va,0,0,12868376,22,792857,1,55,335851,70,2,692,9,I,Ingrid
9747,1,advisor_churn,0,0,0,1,0,bank,1,va,2,0,237893188,7,78498,1,27,266053,44,1,683,22,V,Vasquez
9748,1,advisor_churn,0,0,0,0,0,bank,1,va,2,0,18285167,28,0,3,50,435388,55,1,663,6,F,Funderburk
9749,1,advisor_churn,0,1,0,1,0,bank,1,va,0,0,470016179,3,455207,1,40,257113,56,2,409,17,Q,Quigley
9750,1,advisor_churn,0,1,0,0,0,bank,1,va,1,3,713141436,19,84281,1,41,62693,48,5,621,12,L,Lula
9751,1,advisor_churn,0,0,0,0,1,wirehouse,1,va,5,1,22682394,65,0,2,38,331766,86,4,668,16,P,Patel
9752,1,advisor_churn,0,1,0,0,0,bank,1,va,0,2,951411376,28,0,1,43,140992,45,2,705,11,K,Kanumba
9753,1,advisor_churn,0,1,0,1,0,bank,1,va,1,0,56761397,19,35421,3,57,214102,91,1,494,17,Q,Quigley
9754,1,advisor_churn,0,1,0,0,0,bank,1,va,0,0,261319001,23,95456,1,43,199222,57,1,673,24,X,Xavier
9755,1,advisor_churn,1,0,0,0,0,bank,1,va,3,1,669011368,24,2853780,2,69,288286,79,5,694,21,U,Underwood
9756,1,advisor_churn,0,1,0,0,0,bank,1,va,5,2,64230644,17,186033,3,29,243717,94,5,633,11,K,Kanumba
9757,1,advisor_churn,0,0,0,0,0,bank,1,va,0,2,940738457,22,573762,3,29,494722,13,5,738,22,V,Vasquez
9758,1,advisor_churn,0,1,0,1,0,bank,1,va,2,2,96799170,5,0,3,37,258354,17,1,612,4,D,Devon
